unixtime,price,amount
1475202484,605.07,0.16181863
1475202487,605.05,0.16157342
1475202513,605.01,0.27699696
1475202549,605.05,0.208
1475202602,605.03,0.032
1475202750,605.0,0.01579248
1475202750,605.0,0.98171165
1475202818,605.0,0.1780135
1475202819,605.0,0.01224673
1475202984,605.0,0.027
1475203097,605.0,0.037
1475203311,604.06,0.14157872
1475203311,604.06,0.163
1475203311,604.06,0.164
1475203311,604.06,0.163
1475203311,604.06,0.164
1475203312,604.06,0.15248967
1475203315,604.05,0.16157342
1475203488,604.06,0.01051033
1475203488,604.06,0.163
1475203488,604.06,0.14348967
1475203594,604.06,0.01851033
1475203594,604.06,0.03748967
1475203613,604.06,0.06038407
1475203666,604.06,0.06512626
1475203666,604.06,0.10287374
1475203733,604.06,0.02079854
1475203763,604.06,0.03832772
1475203763,604.06,0.163
1475203763,604.99,0.26500066
1475203788,604.91,0.137
1475203943,605.0,0.01265593
1475203944,605.0,0.01265593
1475203961,605.0,0.227
1475204101,605.0,0.05979766
1475204216,605.0,0.111
1475204371,605.0,0.01807507
1475204522,605.0,0.398
1475204585,605.0,0.137
1475204676,604.2,0.01370777
1475204685,605.0,0.104
1475204720,605.0,0.37820514
1475204794,605.0,0.01261308
1475205201,605.0,0.02896264
1475205222,605.0,0.23406267
1475205222,605.18,0.02493733
1475205225,605.18,0.16021679
1475205227,604.35,0.022
1475205229,604.35,0.16023
1475205231,604.26,0.024
1475205234,604.36,0.16023
1475205239,605.18,0.279
1475205318,605.18,0.095
1475205360,605.18,0.39538163
1475205373,604.05,0.16021679
1475205487,605.36,0.39
1475205502,605.32,2.515
1475205525,605.27,0.15986254
1475205988,604.5,0.01649294
1475206032,604.5,0.1433696
1475206040,605.49,0.69998845
1475206050,605.44,0.341
1475206090,605.3,0.186
1475206145,605.59,0.15812679
1475206203,605.6,0.038
1475206229,605.51,0.225
1475206292,604.45,0.01
1475206325,605.35,0.0098951
1475206327,605.35,0.71465361
1475206340,605.31,0.066
1475206345,605.29,1.2003824
1475206345,605.31,0.7775709
1475206345,605.47,0.57
1475206346,605.65,0.021
1475206346,605.72,3.34912815
1475206352,605.71,0.27699715
1475206370,604.43,0.157
1475206370,604.43,0.00102189
1475206396,605.63,0.15646517
1475206412,604.41,0.17
1475206412,603.75,1.12
1475206681,605.5,5.92019126
1475206796,605.59,0.08236596
1475207102,605.39,0.05764879
1475207239,605.4,0.119
1475207325,605.4,0.07235877
1475207361,605.4,0.211
1475207638,605.5,0.186
1475208115,605.49,0.02822329
1475208243,604.37,0.017
1475208297,605.48,0.20454519
1475208751,604.28,0.468
1475208751,604.28,0.279
1475208909,605.17,0.05239671
1475209087,605.18,0.24067
1475209087,605.27,0.25032845
1475209166,604.98,0.49117953
1475209250,604.07,0.19970001
1475209365,604.98,0.49118195
1475209375,603.94,0.24352402
1475209495,605.0,0.59759487
1475209545,605.0,0.47437513
1475209545,605.27,0.96
1475209545,605.28,0.77997103
1475209554,605.28,0.1872976
1475209554,605.45,0.41391054
1475209603,605.45,0.88062341
1475209645,605.46,1.3062
1475209736,605.46,0.90644
1475209792,603.96,0.25460231
1475209802,604.93,0.00991342
1475209922,604.92,0.00991785
1475210043,604.9,0.00991867
1475210053,604.9,1.30673
1475210219,605.02,0.255
1475210241,605.02,0.81652
1475210617,604.8,2.61996875
1475210871,603.6,0.636
1475210871,603.4,17.0565
1475210871,603.39,0.65353274
1475210871,603.39,0.83418152
1475210872,603.36,0.65
1475210872,603.34,0.16978574
1475210882,603.35,0.00991665
1475210893,603.38,21.8659
1475210893,603.37,17.0565
1475210893,603.36,0.65
1475210893,603.34,0.4276
1475211003,603.16,0.00991665
1475211122,603.16,0.00991665
1475211123,603.16,0.16008335
1475211123,603.16,0.154
1475211124,603.16,0.17
1475211124,603.16,1.00591665
1475211308,604.51,0.341
1475211341,604.44,0.07
1475211353,603.31,0.0541
1475211353,603.3,0.19374
1475211518,604.22,0.04905108
1475211798,604.16,0.28302591
1475211905,604.16,0.45074508
1475211905,604.18,0.86080417
1475211961,604.53,0.00992392
1475212082,604.57,0.00992392
1475212202,604.59,0.00992359
1475212638,604.48,0.1164886
1475212728,604.53,0.06609
1475212776,604.56,0.2019
1475212840,603.32,1.07536398
1475212840,603.32,0.171
1475212841,603.32,0.171
1475212841,603.32,0.17
1475212841,603.32,0.161
1475212841,603.32,0.151
1475212841,603.32,0.162
1475212841,603.32,0.15863602
1475212856,603.29,0.89
1475212857,603.29,3.09
1475212877,603.25,0.49
1475212877,603.25,4.4
1475212917,603.16,0.49
1475212917,603.16,0.583
1475213041,603.16,0.00992381
1475213050,604.28,0.12331807
1475213072,603.16,0.431
1475213162,603.16,0.00992381
1475213166,603.16,2.08235
1475213194,604.07,0.56083985
1475213282,603.25,0.00992381
1475213439,603.26,2.10074
1475213448,604.05,0.02
1475213484,603.16,3.1427
1475213645,604.17,0.02
1475213790,604.08,0.15863602
1475213790,604.08,0.14294986
1475213805,604.08,0.01905014
1475213805,604.08,0.12091665
1475213874,604.1,0.18094554
1475213951,604.08,0.27386226
1475213977,603.15,3.11613
1475214233,603.45,0.1491067
1475214272,603.45,0.02
1475214325,603.45,1.32444688
1475214327,603.45,1.57049642
1475214334,604.0,0.02
1475214354,604.0,0.06793768
1475214453,603.95,0.04907546
1475214477,603.95,0.14758176
1475214481,603.95,0.00993394
1475214602,603.89,0.00993509
1475214670,603.98,0.47569456
1475214673,603.98,0.21207313
1475214674,603.98,0.33290941
1475214681,603.99,0.66011347
1475214722,603.98,0.00993377
1475214898,603.97,0.02
1475215013,603.97,0.53066246
1475215077,603.97,0.0503
1475215155,604.0,0.82865232
1475215156,604.0,5.0
1475215162,604.0,0.08260358
1475215166,604.09,5.0
1475215175,604.15,5.98700001
1475215238,604.25,0.0175385
1475215347,604.25,1.0198
1475215532,604.6,0.01225606
1475215573,604.6,4.33910155
1475215596,604.6,0.80152848
1475215614,604.6,1.77984495
1475215673,604.6,0.02
1475215677,604.6,0.02
1475215746,604.51,1.22570673
1475216177,604.58,0.7
1475216287,604.62,0.0199
1475216414,604.62,0.11
1475216491,604.62,6.02633059
1475216498,604.62,6.02633059
1475216504,604.62,4.87393882
1475216504,604.62,0.1299
1475216504,604.62,1.02249177
1475216534,604.62,0.3126393
1475216639,604.63,0.139
1475216681,604.63,0.0171412
1475216729,604.24,0.04078215
1475216730,604.23,1.14991023
1475216733,604.23,1.28109605
1475216748,604.63,0.02
1475216818,604.05,1.0
1475216820,603.92,0.03
1475216942,604.16,0.518
1475216996,604.16,0.03
1475216998,604.16,0.146
1475216999,604.16,0.17
1475217002,604.16,0.00993427
1475217020,604.49,0.072
1475217021,604.49,0.132
1475217023,604.49,0.1
1475217026,604.61,1.07507319
1475217026,604.63,4.8238588
1475217027,604.63,0.10106801
1475217027,604.49,0.17893199
1475217028,604.16,0.388
1475217030,604.16,0.11
1475217053,604.68,0.47845141
1475217063,604.55,1.0
1475217064,604.55,0.064
1475217066,604.55,0.845
1475217067,604.55,0.815
1475217069,604.16,0.508
1475217071,604.16,0.1
1475217072,604.16,1.0
1475217074,604.16,1.0
1475217122,604.16,0.00993427
1475217131,604.68,1.60856982
1475217137,604.16,0.01013146
1475217140,604.16,0.00636854
1475217149,604.68,0.41241648
1475217242,604.16,0.00993427
1475217425,604.68,0.056
1475217494,604.26,0.1372149
1475218015,604.68,0.20523597
1475218077,604.68,0.405
1475218082,604.68,0.00991736
1475218202,604.68,0.00991736
1475218277,604.68,1.94631164
1475218323,604.68,0.00991736
1475218422,603.94,0.171
1475218422,603.94,0.002
1475218649,603.82,1.0
1475218796,604.68,1.0
1475218802,604.16,0.00991736
1475218819,604.18,0.1
1475218820,604.18,0.143
1475218822,604.18,0.08
1475218823,604.18,0.03
1475218825,604.24,0.02
1475218831,604.26,0.087
1475218832,604.26,0.114
1475218835,604.26,0.12
1475218837,604.26,0.064
1475218838,604.26,0.06
1475218840,604.26,0.01
1475218842,604.26,0.03
1475218843,604.26,0.038
1475218845,604.26,0.01
1475218846,604.26,0.03057653
1475218846,604.24,0.08942347
1475218848,604.24,0.02
1475218849,604.24,0.07857
1475218851,604.24,0.06
1475218853,604.24,0.284
1475218854,604.24,0.874
1475218856,604.24,0.196
1475218859,604.24,0.801
1475218860,604.24,0.18
1475218862,604.24,0.06
1475218864,603.93,0.072
1475218865,603.93,0.081
1475218867,603.93,1.0
1475218868,603.93,1.0
1475218869,604.68,2.0
1475218922,603.93,0.00991736
1475218970,604.66,0.01993
1475219042,604.2,0.00991736
1475219046,603.93,0.1
1475219165,604.66,0.09965
1475219194,604.66,0.07835818
1475219294,603.93,1.0
1475219398,603.66,0.0519675
1475219519,603.94,0.69757234
1475219543,604.66,0.02411021
1475219564,604.65,0.87
1475219564,604.66,0.15421426
1475219628,604.66,0.08264927
1475219628,604.65,0.08264927
1475219709,603.64,1.65048793
1475219710,603.64,2.74951207
1475219793,603.6,0.08085809
1475220043,603.45,0.05820337
1475220173,603.45,0.37378975
1475220175,603.27,0.44621025
1475220181,603.27,0.17501496
1475220728,604.37,0.163
1475220728,604.37,0.163
1475220729,604.37,0.078
1475220847,604.37,0.084
1475220847,604.37,0.163
1475220847,604.37,0.163
1475220847,604.37,0.61607237
1475220848,604.37,0.164
1475220848,604.37,0.163
1475220848,604.37,0.162
1475220848,604.37,0.162
1475220848,604.37,0.163
1475220848,604.55,0.53058927
1475220869,604.56,0.33835
1475220875,604.56,0.2316719
1475220909,603.66,0.071
1475220962,604.56,0.0099226
1475220974,604.56,0.59040065
1475221083,604.56,0.0099226
1475221100,603.72,4.0
1475221118,604.56,0.07974
1475221202,604.5,0.00992408
1475221271,604.5,0.101
1475221281,604.5,0.34775704
1475221311,604.5,0.60291481
1475221627,604.25,1.0
1475221628,604.25,0.654
1475221630,604.25,0.01
1475221631,604.25,0.026
1475221632,604.25,1.66081671
1475221633,603.9,0.049
1475221634,603.9,1.02488567
1475221634,603.9,0.63529825
1475221635,603.9,0.335
1475221636,603.9,0.22
1475221638,603.88,0.06
1475221640,603.88,0.054
1475221641,603.88,0.21
1475221643,603.88,1.0
1475221644,603.88,0.06
1475221646,603.88,0.034
1475221648,603.88,0.34
1475221649,603.88,0.038
1475221651,603.88,0.275
1475221671,603.88,0.613
1475221809,603.77,0.04944
1475221862,603.95,1.0
1475221865,603.65,0.033
1475221885,604.48,0.164
1475221885,604.48,0.09
1475221885,604.48,0.163
1475221885,604.48,0.094
1475221885,604.48,0.162
1475221885,604.5,1.36586723
1475221885,604.56,0.39384158
1475221885,604.57,1.07530439
1475221886,604.59,10.0
1475221889,605.0,3.1919868
1475221897,605.49,0.41332947
1475221909,605.49,0.49056729
1475221969,604.01,0.465
1475221970,604.01,0.193
1475221972,604.01,0.12
1475221974,604.01,0.14
1475221975,604.01,1.0
1475221976,604.01,0.251
1475221979,604.03,0.089
1475221981,604.03,0.4
1475221982,604.03,0.331
1475221985,604.03,0.39
1475221988,604.03,0.44486618
1475221988,604.03,0.10913382
1475221990,604.03,0.03
1475221991,605.47,0.60653637
1475221992,604.03,0.93687975
1475221992,604.03,0.05312025
1475221994,604.03,0.10787975
1475221994,604.03,0.162
1475221994,604.03,0.124
1475221994,604.03,0.161
1475221994,603.66,0.44512025
1475221995,603.66,1.0
1475221997,603.66,1.0
1475221998,603.66,1.0
1475222000,603.66,0.964
1475222004,605.43,2.04302727
1475222050,603.64,0.16
1475222051,603.65,0.151
1475222120,603.66,0.126
1475222121,603.66,0.164
1475222122,603.67,0.483
1475222125,603.67,0.106
1475222127,603.67,0.12
1475222128,603.67,0.568
1475222129,603.67,0.128
1475222132,603.67,0.511
1475222133,603.67,0.012
1475222135,603.67,0.21
1475222137,603.67,0.3
1475222138,603.67,0.12
1475222139,603.67,0.432
1475222141,603.67,0.27
1475222157,603.9,0.059
1475222159,603.64,0.072
1475222161,603.64,0.243
1475222162,603.64,0.03
1475222164,603.64,0.047
1475222169,603.64,0.07341457
1475222200,603.67,1.0
1475222201,603.67,0.132
1475222204,603.62,0.44
1475222217,603.72,0.2
1475222219,603.62,0.2
1475222220,603.62,0.2
1475222222,603.62,0.2
1475222258,603.86,0.2
1475222259,603.86,0.13
1475222261,603.61,0.27
1475222262,603.61,0.311
1475222264,603.61,0.15
1475222266,603.61,0.37
1475222268,603.61,0.014
1475222286,603.61,0.64406104
1475222303,603.61,3.16388496
1475222303,603.61,0.171
1475222303,603.45,4.51119036
1475222303,603.44,4.15392468
1475222309,603.59,3.6
1475222384,603.16,0.17495801
1475222402,603.16,0.00992309
1475222491,604.56,8.79
1475222494,604.64,8.5
1475222497,604.62,1.07359937
1475222497,604.62,1.04507312
1475222497,604.64,5.88132751
1475222500,604.62,0.164
1475222500,604.62,0.163
1475222501,604.62,0.162
1475222501,604.62,0.163
1475222501,604.62,0.163
1475222501,604.62,0.162
1475222501,604.62,0.163
1475222501,604.62,0.163
1475222501,604.62,0.164
1475222502,604.62,0.163
1475222502,604.68,7.57
1475222517,604.62,0.161
1475222524,603.33,0.00992309
1475222546,604.62,0.161
1475222546,604.62,0.16168193
1475222546,604.62,0.162
1475222546,604.68,9.51531807
1475222582,604.68,2.91468193
1475222584,605.0,5.31834072
1475222600,604.8,0.49892245
1475222600,604.8,0.50107755
1475222602,604.8,0.334
1475222603,604.8,1.0
1475222605,604.8,0.347
1475222606,604.8,0.03
1475222608,604.8,0.12067738
1475222609,604.2,0.17732262
1475222610,604.2,0.06
1475222611,604.2,0.224
1475222613,603.86,0.12067
1475222615,603.87,0.12067
1475222616,603.87,0.018
1475222618,603.89,0.06
1475222643,603.95,0.00992309
1475222761,605.0,0.00991539
1475222763,605.0,0.17824893
1475222765,605.0,3.49738428
1475222765,605.0,0.03586858
1475222767,605.0,0.32279933
1475222822,604.23,0.88419
1475222823,604.23,0.03
1475222825,604.23,0.11
1475222825,604.23,0.171
1475222825,604.23,0.17
1475222825,603.57,0.549
1475222826,603.57,0.885
1475222828,603.57,0.451
1475222829,603.57,0.273
1475222831,603.59,0.212
1475222832,603.59,0.451
1475222861,604.93,0.07255385
1475222882,604.93,0.00991752
1475223002,604.93,0.00991752
1475223125,604.91,1.0744512
1475223125,604.91,0.11308248
1475223125,604.91,0.164
1475223126,604.91,0.08052863
1475223126,604.92,0.51465941
1475223146,604.93,0.05
1475223186,604.93,3.77744344
1475223320,604.03,0.9934476
1475223320,604.0,0.0065524
1475223321,604.04,0.05
1475223323,604.04,0.016
1475223325,604.04,0.193
1475223326,604.02,0.028
1475223328,604.02,0.146
1475223331,604.02,0.026
1475223332,604.02,0.141
1475223333,604.02,0.23
1475223342,604.02,0.18
1475223343,604.02,0.062
1475223345,604.02,0.081
1475223346,604.02,0.18114055
1475223347,604.0,0.16485945
1475223348,604.0,0.262
1475223350,604.0,0.071
1475223351,604.0,0.50414
1475223353,604.0,0.33
1475223355,604.0,0.22
1475223356,604.0,0.04
1475223359,604.0,0.5
1475223360,604.0,0.02
1475223362,604.0,0.25
1475223365,604.0,0.05
1475223368,604.0,0.306
1475223371,604.0,0.09
1475223373,604.0,1.0
1475223375,604.0,1.0
1475223375,604.0,0.21818084
1475223376,603.29,0.08681916
1475223376,603.29,1.0
1475223376,603.29,0.147
1475223377,603.29,0.01
1475223378,603.29,0.047
1475223379,603.29,0.09
1475223381,603.29,0.18
1475223476,604.53,0.25917079
1475223757,604.0,0.07975
1475223842,603.31,0.00991681
1475223963,603.43,0.00991681
1475224082,603.51,0.00991681
1475224267,603.98,0.05985
1475224267,603.98,0.7562836
1475224267,604.0,2.2427164
1475224276,604.0,0.03305
1475224343,603.51,0.0249044
1475224414,603.51,17.0565
1475224415,603.5,2.9435
1475224422,604.0,0.07979
1475224611,604.0,15.58953866
1475224918,604.87,0.03305
1475224980,604.55,2.01302747
1475225281,604.85,0.00990982
1475225340,605.11,0.1
1475225344,604.05,0.02073683
1475225347,605.09,5.17
1475225347,605.09,2.16510664
1475225362,605.04,0.01649478
1475225369,604.08,1.05434861
1475225369,604.01,2.26142739
1475225376,605.13,5.4
1475225376,605.14,1.18211176
1475225402,605.16,0.00991424
1475225474,604.01,0.01649478
1475225522,605.15,0.00991424
1475225561,604.07,0.17
1475225562,604.07,0.171
1475225562,604.07,0.17
1475225563,604.07,1.489
1475225659,604.01,0.962
1475225725,605.38,0.45599164
1475225731,604.03,2.95
1475225808,604.01,0.03981406
1475225868,605.02,0.19913
1475226079,604.0,0.08294735
1475226110,604.93,0.09956
1475226111,604.0,0.097
1475226113,604.0,0.09956
1475226115,604.0,0.073
1475226304,605.05,0.11227171
1475226362,604.01,0.00991277
1475226482,604.01,0.00991277
1475226553,605.03,0.07583095
1475226602,604.01,0.00991277
1475226666,604.99,0.86514062
1475226668,605.01,0.94837609
1475226672,604.0,0.01
1475226674,604.0,0.06
1475226675,604.0,0.802
1475226677,604.0,0.138
1475226695,604.05,1.07553255
1475226697,604.03,0.31700598
1475226697,604.0,3.04795399
1475226698,604.0,10.0
1475226698,603.55,21.2901
1475226698,603.55,14.28602786
1475226786,604.0,0.03567311
1475226921,604.0,0.4585
1475226945,603.57,3.31815
1475227006,604.0,0.2121
1475227030,604.0,0.07927152
1475227141,604.0,0.99121237
1475227163,604.88,0.03984
1475227166,604.01,0.03567311
1475227167,604.88,0.0145318
1475227173,604.88,0.0145318
1475227173,604.88,0.0145318
1475227174,604.01,0.02746856
1475227182,604.91,0.02087913
1475227185,604.02,0.0290636
1475227187,604.91,0.01271263
1475227188,604.91,0.01271263
1475227190,604.91,0.01271263
1475227194,604.01,0.03336763
1475227204,604.02,0.01271263
1475227210,604.91,0.03663354
1475227213,604.02,0.01271263
1475227213,604.04,0.01271263
1475227215,604.91,0.03663354
1475227217,604.05,0.01120828
1475227218,604.05,0.01120828
1475227218,604.05,0.01120828
1475227223,604.04,0.01120828
1475227232,604.07,0.11011843
1475227248,604.91,0.1991
1475227442,604.98,0.0099167
1475227562,604.95,0.00991752
1475227673,604.2,0.12737007
1475227682,604.2,0.00991916
1475227744,604.0,4.73844948
1475227799,604.0,0.02
1475227802,604.0,0.02
1475228000,604.0,0.08460629
1475228008,604.2,0.02
1475228013,604.2,0.01992
1475228029,604.2,0.06565
1475228054,604.2,0.07968
1475228164,604.2,5.0
1475228297,604.2,0.11771097
1475228297,604.81,0.36161677
1475228387,604.02,0.42043646
1475228455,604.97,0.38177012
1475228457,604.97,0.43028539
1475228491,604.96,0.2812
1475228587,605.0,0.12203134
1475228605,605.02,0.18
1475228628,604.05,0.05079947
1475228683,604.16,0.19899
1475228719,604.16,0.80101
1475228728,604.17,0.22408812
1475228728,604.03,0.45171188
1475228776,604.01,3.316139
1475228815,604.01,3.316139
1475228872,604.99,0.04373
1475228874,604.99,3.52e-06
1475228874,604.01,0.04372648
1475228875,604.01,0.04373
1475228876,604.01,0.04373
1475228882,604.01,0.00991779
1475228929,604.99,0.2078186
1475229003,604.01,0.00991779
1475229063,604.01,0.16589195
1475229122,604.01,0.00991779
1475229144,604.01,0.04960169
1475229149,604.01,0.04674222
1475229172,605.08,0.0364
1475229241,605.13,0.00991424
1475229314,605.09,0.81853008
1475229362,605.07,0.00991572
1475229480,605.07,0.04373352
1475229482,605.05,0.00991473
1475229483,604.02,0.04373352
1475229681,605.1,5.0
1475229806,604.02,0.02
1475229820,605.08,0.02
1475229898,605.4,0.5497391
1475230060,605.14,0.01649205
1475230095,604.02,2.3
1475230098,604.1,0.01649205
1475230098,605.32,0.03400795
1475230106,605.14,0.03157
1475230108,605.14,9.46e-06
1475230109,604.03,0.03156054
1475230110,604.03,0.03157
1475230112,604.03,0.03157
1475230114,604.03,0.03157
1475230115,604.03,0.03157
1475230118,604.04,0.03157946
1475230137,604.03,0.1740544
1475230161,604.01,0.02
1475230168,605.31,0.02
1475230253,604.01,0.9999
1475230321,604.03,0.0099149
1475230410,605.0,0.01
1475230433,605.0,0.01
1475230442,604.04,0.0099149
1475230447,605.0,0.23
1475230447,605.0,0.164
1475230448,605.0,0.163
1475230448,605.0,0.163
1475230448,605.12,0.74024984
1475230535,605.01,0.01
1475230536,605.0,0.01
1475230538,604.21,0.01
1475230540,604.21,0.01
1475230542,604.22,0.01
1475230543,604.22,0.01
1475230545,604.22,0.01
1475230562,604.03,0.0099149
1475230682,605.16,0.00991424
1475230744,604.2,0.20481214
1475230802,605.14,0.00991424
1475230813,605.11,0.03025896
1475230820,605.11,0.01860818
1475230823,605.11,1.18530373
1475230823,605.16,15.9639
1475230823,605.16,2.85079627
1475230887,604.22,0.171
1475230887,604.22,0.14464665
1475230917,605.22,0.44102241
1475230919,605.22,0.01644001
1475230920,605.23,0.41267484
1475230922,605.23,0.06480034
1475230922,605.23,0.00990933
1475231077,605.2,0.02713968
1475231097,605.2,0.95557
1475231105,605.2,0.03982
1475231177,605.2,0.01419
1475231178,605.2,3.65e-06
1475231179,604.1,0.01
1475231179,604.09,0.00418635
1475231180,604.09,0.00581365
1475231180,604.08,0.00837635
1475231181,604.08,0.01419
1475231254,605.35,0.10076815
1475231385,605.37,0.56980029
1475231497,605.19,0.2527298
1475231560,605.19,0.25797976
1475231610,605.25,0.0808
1475231648,605.23,0.33475666
1475231676,605.23,0.0164896
1475231687,604.11,0.58
1475231761,604.16,0.0164896
1475231762,604.16,0.163
1475231762,604.16,0.163
1475231762,604.16,0.162
1475231762,604.16,0.163
1475231762,604.16,0.162
1475231762,604.16,0.1261904
1475231784,604.16,0.0368096
1475231784,604.16,0.0627504
1475231891,604.16,0.1012496
1475231904,604.95,0.19911
1475232016,604.92,0.95576
1475232018,604.92,0.01420022
1475232048,604.11,0.94612524
1475232048,604.11,1.55246352
1475232049,604.01,6.23141124
1475232122,604.01,0.0099126
1475232178,604.02,0.8198197
1475232231,604.6,0.0141912
1475232242,604.02,0.0099126
1475232278,604.68,0.3
1475232342,604.66,0.10088314
1475232348,604.66,0.10109813
1475232354,604.66,0.10131313
1475232362,604.01,0.0099126
1475232366,604.66,0.02950418
1475232371,604.66,0.11734234
1475232372,604.66,0.02950418
1475232378,604.66,0.02950418
1475232384,604.88,0.02950998
1475232391,604.64,0.02950516
1475232396,604.62,0.02950613
1475232403,604.62,0.02950613
1475232409,604.62,0.02950613
1475232415,604.88,0.029509
1475232421,604.88,0.02950998
1475232427,604.88,0.02950998
1475232433,604.72,0.02950125
1475232439,604.7,0.02950223
1475232446,604.7,0.02950223
1475232452,604.7,0.02950223
1475232458,604.7,0.02950223
1475232459,604.7,0.25615523
1475232459,604.72,1.57029762
1475232464,604.92,0.02950803
1475232470,604.92,0.02950803
1475232473,604.9,0.07255745
1475232476,604.9,0.029509
1475232482,604.9,0.029509
1475232488,604.9,0.029509
1475232494,604.9,0.029509
1475232500,604.9,0.01570507
1475232506,604.9,1.647e-05
1475232507,604.92,0.02949156
1475232513,604.92,0.02950803
1475232519,604.92,0.02950803
1475232525,604.92,0.02950803
1475232527,604.11,0.2
1475232527,604.09,0.04879673
1475232531,604.92,0.02950803
1475232537,604.92,0.02950803
1475232543,604.92,0.02950803
1475232549,604.92,0.02950803
1475232555,604.92,0.02950803
1475232561,604.92,0.02950803
1475232568,604.92,0.02950803
1475232574,604.92,0.02950803
1475232580,604.92,0.02950803
1475232586,604.92,0.02950803
1475232592,604.92,0.02950803
1475232598,604.92,0.01993652
1475232604,604.92,0.02950803
1475232611,604.92,0.01937446
1475232617,604.92,0.02950803
1475232623,604.92,0.02950803
1475232625,604.92,0.4
1475232629,604.92,0.02950803
1475232635,604.92,0.02950803
1475232641,604.9,0.029509
1475232647,604.9,0.029509
1475232653,604.67,0.02950369
1475232659,604.67,0.02950369
1475232665,604.67,0.02950369
1475232671,604.67,0.02950369
1475232675,604.06,0.0295
1475232676,604.07,0.33924967
1475232677,604.07,0.0295
1475232677,604.9,0.029509
1475232678,604.07,0.0295
1475232681,604.07,0.0295
1475232682,604.07,0.0295
1475232684,604.92,0.02950803
1475232684,604.07,0.01
1475232690,604.9,0.029509
1475232696,604.9,0.029509
1475232702,604.9,0.029509
1475232708,604.9,0.029509
1475232714,604.9,0.029509
1475232718,604.9,0.03983
1475232720,604.9,0.029509
1475232726,604.9,0.01859811
1475232733,604.9,0.029509
1475232739,604.9,0.029509
1475232745,604.9,0.029509
1475232751,604.91,0.02950852
1475232755,604.91,0.25
1475232757,604.91,0.02950852
1475232763,604.91,0.02950852
1475232768,604.09,0.05804969
1475232769,604.91,0.02950852
1475232775,604.9,0.029509
1475232782,604.9,0.029509
1475232788,604.9,0.02950852
1475232794,604.9,0.029509
1475232800,604.9,0.029509
1475232806,604.91,0.02950852
1475232812,604.91,0.02950852
1475232818,604.91,0.02950852
1475232825,604.91,0.02950852
1475232831,604.9,0.02950852
1475232837,604.9,0.029509
1475232845,604.9,0.029509
1475232851,604.9,0.029509
1475232857,604.9,0.029509
1475232864,604.9,0.01763927
1475232864,604.08,0.0515795
1475232870,604.9,0.029509
1475232872,604.09,0.0295
1475232873,604.11,0.0295
1475232875,604.9,0.01939163
1475232875,604.11,0.01010837
1475232876,604.11,0.0295
1475232880,604.92,0.02950803
1475232886,604.92,0.0193414
1475232925,604.92,0.10579911
1475232959,604.9,0.0814515
1475233111,604.9,0.07966
1475233202,604.91,0.00991752
1475233255,604.15,0.03272
1475233322,604.91,0.00991752
1475233347,604.09,0.07107
1475233409,604.9,0.15259872
1475233442,604.91,0.00991736
1475233468,604.9,0.039
1475233472,604.67,0.2626
1475233479,604.67,0.03606926
1475233485,604.67,0.02725453
1475233491,604.67,0.03606926
1475233492,604.67,0.039
1475233498,604.67,0.03606926
1475233512,604.67,0.03606
1475233513,604.67,9.26e-06
1475233513,604.08,0.03605074
1475233515,604.08,0.03606
1475233516,604.08,0.03606
1475233517,604.67,0.03606926
1475233518,604.08,0.03606
1475233538,604.9,0.02473136
1475233539,604.08,0.2016963
1475233587,604.9,0.41822
1475233595,604.92,1.63266217
1475233609,604.09,0.02473136
1475233610,604.92,0.02284599
1475233612,604.09,0.0166
1475233613,604.11,0.02284599
1475233614,604.92,0.02456523
1475233615,604.11,0.02284599
1475233623,604.92,0.07733865
1475233623,604.97,0.16828712
1475233751,604.06,0.01658782
1475233847,604.95,3.07
1475233857,604.08,0.3862052
1475233857,604.04,10.3387948
1475233922,604.04,0.00991747
1475233962,604.94,0.23897
1475234031,604.04,0.16357426
1475234042,604.04,0.00991747
1475234162,604.04,0.00991747
1475234224,604.04,0.9998
1475234332,604.91,0.83551673
1475234334,604.93,0.12
1475234334,604.93,1.00532028
1475234337,604.04,0.258
1475234339,604.04,0.134
1475234340,604.04,1.0
1475234342,604.06,0.396
1475234406,604.98,5.50235038
1475234423,604.12,0.67867198
1475234423,604.1,0.01656457
1475234471,604.97,1.07443344
1475234471,604.99,1.61825626
1475234554,605.0,0.7403564
1475234615,604.14,0.12266449
1475234641,604.14,0.66009698
1475234642,605.0,0.00991539
1475234669,605.0,0.16665
1475234697,605.0,0.41916162
1475234733,604.12,0.02
1475234762,605.0,0.00991539
1475234806,605.0,1.6540012
1475234806,605.0,1.79199706
1475234882,605.0,0.00991473
1475235017,605.0,0.16370638
1475235144,604.18,0.27427196
1475235144,604.1,0.13459619
1475235237,605.0,0.02417763
1475235247,605.0,0.01991
1475235334,605.0,0.01965343
1475235424,604.2,0.10525103
1475235473,605.0,0.05064077
1475235475,605.09,0.0485217
1475235488,605.09,0.39822
1475235490,604.2,0.16354726
1475235557,605.09,0.04978
1475235767,604.23,0.04145925
1475235809,605.09,0.07216262
1475235843,604.2,0.75120171
1475235843,604.15,5.0
1475235844,604.09,10.0
1475235844,604.03,3.0
1475235844,604.01,3.27102811
1475235844,604.0,10.97777018
1475235852,605.08,0.03983
1475235910,605.07,0.1455925
1475235958,605.01,0.13191517
1475236028,604.94,0.0232
1475236082,604.06,0.00991517
1475236085,604.94,0.163
